[2025-10-12 15:10:58,926][__main__][INFO] - Training for 50000 timesteps with DoubleQNetwork and NormalReplayBuffer
[2025-10-12 15:11:04,716][core][INFO] - Step: 2000, Eval mean: 234.8, Eval std: 44.81919231757752
[2025-10-12 15:11:10,994][core][INFO] - Step: 4000, Eval mean: 119.7, Eval std: 4.920365840057018
[2025-10-12 15:11:17,925][core][INFO] - Step: 6000, Eval mean: 123.0, Eval std: 7.0
[2025-10-12 15:11:24,745][core][INFO] - Step: 8000, Eval mean: 101.4, Eval std: 2.8705400188814645
[2025-10-12 15:11:31,927][core][INFO] - Step: 10000, Eval mean: 116.3, Eval std: 4.712748667179271
[2025-10-12 15:11:39,837][core][INFO] - Step: 12000, Eval mean: 144.1, Eval std: 3.5341194094144583
[2025-10-12 15:11:49,084][core][INFO] - Step: 14000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:11:58,480][core][INFO] - Step: 16000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:12:07,807][core][INFO] - Step: 18000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:12:15,890][core][INFO] - Step: 20000, Eval mean: 414.4, Eval std: 27.295420861382592
[2025-10-12 15:12:25,183][core][INFO] - Step: 22000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:12:34,664][core][INFO] - Step: 24000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:12:44,189][core][INFO] - Step: 26000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:12:53,706][core][INFO] - Step: 28000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:13:03,296][core][INFO] - Step: 30000, Eval mean: 468.2, Eval std: 95.4
[2025-10-12 15:13:12,830][core][INFO] - Step: 32000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:13:22,506][core][INFO] - Step: 34000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:13:32,153][core][INFO] - Step: 36000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:13:43,529][core][INFO] - Step: 38000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:13:53,241][core][INFO] - Step: 40000, Eval mean: 110.6, Eval std: 2.9393876913398134
[2025-10-12 15:14:04,653][core][INFO] - Step: 42000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:14:14,562][core][INFO] - Step: 44000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:14:24,585][core][INFO] - Step: 46000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:14:35,151][core][INFO] - Step: 48000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:14:45,716][core][INFO] - Step: 50000, Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:15:03,518][core][INFO] - Final Eval mean: 500.0, Eval std: 0.0
[2025-10-12 15:15:08,576][__main__][INFO] - Finish training with eval mean: 500.0
